"T.U.C.GROUP  ","79名（グループ計）※2016年新卒内定者含む","11〜15名","saiyou@tucgroup.co.jp","047-394-0077","株式会社シーリーフ〒270-2225千葉県松戸市東松戸1-10-1TEL：047-394-0077採用担当／椎葉（しいば）"
"(株)緑水亭 ","120名（2016年1月現在）","6〜10名","soumu@ryokusuitei.co.jp","022-304-9611","〒982-0241宮城県仙台市太白区秋保町湯元上原27(株)緑水亭　総務課／鎌田TEL：022-304-9611"
"(株)ジェイエスエス 【JASDAQ上場】 ","514名（2015年11月末現在）","21〜25名","recruit@jss-group.co.jp","06-6449-6122","〒550-0001大阪市西区土佐堀1-4-11　金鳥土佐堀ビル9FTEL:06-6449-6122管理本部人事課 百瀬"
"(株)ルナール ","15名(2016年5月)","若干名","info@lunaire.co.jp",NO DATA,"〒533-0014　大阪府大阪市東淀川区豊新5-4-1906-6329-4781採用担当:岡　さつき"
"(株)セレコーポレーション ","223名（2016年3月1日現在） ※東京・福岡","1〜5名","m.ubana@cel-co.com","03-3562-304303-3562-3060","(株)セレコーポレーション　事業管理部　人事グループ  採用担当東京都中央区京橋3丁目7番1号  相互館110タワー5階TEL:03-3562-3043　FAX:03-3562-3060"
"(株)コトブキ ","310名（2016年1月現在）","6〜10名","E-MAIL：saiyou-g@kotobuki.co.jp","03-5733-6670","〒105-0013東京都港区浜松町1‐15ー3 K＆Yビル6階株式会社コトブキ　採用担当宛TEL：03-5733-6670E-MAIL：saiyou-g@kotobuki.co.jp"
"三笠製薬(株) ",NO DATA,"若干名","jinji@mikasaseiyaku.co.jp","03-3557-7286","〒176-8585　東京都練馬区豊玉北2-3-1総務人事部人事課　TEL：03-3557-7286（ダイヤルイン）"
"奥村組土木興業(株) ","795名（男性744名、女性51名）","51〜100名","recruit@okumuradbk.co.jp",NO DATA,"〒552-0016　大阪府大阪市港区三先1-11-18経営本部　総務部　人事課　担当/藤原・辻尾フリーダイヤル:0120-39-5362（人事課直通）"
"JMUディフェンスシステムズ(株)【ジャパン マリンユナイテッドグループ】 ","183名（2016年1月）","若干名",NO DATA,"0773-62-8760","〒625-8501京都府舞鶴市字余部下1180番地JMUディフェンスシステムズ(株)総務部人事室 森川・西村TEL:0773-62-8760"
"(株)日商エステム ","92名 ※グループ計 268名","21〜25名","jinji@n-estem.co.jp","06-7660-1100","日商エステム採用担当／小林TEL：06-7660-1100※こちらの電話番号は人事専用回線となっております。　営業の電話は控えていただきますようお願いいたします。"
"朝日不動産(株) ","正社員74名 パート従業員9名、計81名（2015年5月現在）","1〜5名","saiyo@asahi.ac","076-420-1313","〒939-8281富山県富山市今泉西部町3-9朝日不動産(株)採用担当：田中TEL：076-420-1313FAX：076-482-6226"
"久慈建築設計事務所グループ ","44名(男性21名・女性23名)","6〜10名","info@kujisekkei.co.jp","03-52276140","採用担当／一海（いちかい）東京都新宿区山吹町336-1 山吹町徳住ビル2FTEL／03-5227‐6140※学生の問い合わせのみ受付します。"
"(株)個別教育Can ","正社員17名","1〜5名",NO DATA,"0476-20-5766","千葉県成田市公津の杜2丁目14-2採用担当：木瀬TEL:0476-20-5766　"
"(株)低温 ","150名","1〜5名","jinzai@teion-jinji.com ","0800-600-859310001700","【冷たいものを熱い心で、どこよりも早く対応する物流企業】株式会社低温　採用チーム 639-1115　奈良県大和郡山市横田町703-1採用専用TEL：0800-600-8593（通話無料、平日10：00〜17：00受付）"
"(株)大阪屋ショップ ","正社員：589名（パート含む2,510名）","51〜100名","saiyou@oosakaya-shop.co.jp","076-421-1500","(株)大阪屋ショップ採用担当：総務部　松倉　TEL　 ：076-421-1500"
"あいおいニッセイ同和損害保険(株) ","12,973名","301名〜",NO DATA,NO DATA,"〒150-8488東京都渋谷区恵比寿1-28-1あいおいニッセイ同和損害保険株式会社人事部採用グループ"
"堀川産業(株) ","640名（2015年12月正社員）","36〜40名",NO DATA,"048-925-1141","〒340-0014埼玉県草加市住吉1-13-10TEL:048-925-1141（直）人事課／新卒採用チーム"
"(株)タナベ・コーポレーション ","230名 (正社員30名)","6〜10名","tadaxxxxx@yahoo.co.jp","0276-40-9080","明光義塾新田町教室　新卒採用担当〒370-0314住所：群馬県太田市新田市野井町388-1TEL：0276-40-9080"
"(株)コンバートコミュニケーションズ ","34名（グループ全体400名）","若干名","info_j@concom.co.jp","03-5368-0620","〒162-0064東京都新宿区市谷仲之町3-16(株)コンバート コミュニケーションズ 人事採用宛TEL:03-5368-0620"
"(株)中本屋工務店 ","約65名","6〜10名","yamasaki@nakamotoya.co.jp",NO DATA,"総務部 人事課 採用担当（山崎）岡山県倉敷市真備町尾崎2番地の2電話 086-698-2288"
"ラビット急行(株) ","62名（2016年03月）","若干名","usagi-ex@circus.ocn.ne.jp","053-421-0202","〒435-0022静岡県浜松市南区鶴見町257番地採用担当 ／ 松永・鈴木TEL：053-421-0202"
"(株)日本キャスト ","115名（技術専門職109名、その他6名）","6〜10名","recruit@n-cast.co.jp","03-5577-3190","〒101-0064　東京都千代田区猿楽町2-8-16 平田ビル6F 管理部　新卒採用担当 TEL：03-5577-3190 "
"沖縄特産販売(株) ","94名","6〜10名","recruit@okitoku.co.jp","098-850-8953","〒901-0225 沖縄県豊見城市字豊崎3番84採用担当：遠藤,國頭TEL:098-850-8953"
"(株)イー・エス・ティ【思学舎グループ】 ","正社員　108名 非常勤社員　650名 ","6〜10名","jinji@shigakusha.com","029-851-8095","〒305-0047 茨城県つくば市千現1-17-34新卒採用担当　玉木 TEL:029-851-8095"
"日邦産業(株)【東証JASDAQ上場】 ","単体　279名（2016年3月31日現在） 連結　3,298名（2016年3月31日現在）","1〜5名","csuzuki@nip.co.jp",NO DATA,"日邦産業(株)　人事部採用担当　鈴木〒495-0023愛知県稲沢市祖父江町島本堤外1番地(直通)0120-41-4980(代表)0587-98-1227"
"センクシア(株) ","386名 (2015年11月末現在) ","1〜5名","recruit@senqcia.com","03-3615-5412","〒135-8363東京都江東区東陽2-4-2　新宮ビル2Fセンクシア株式会社　コーポレート本部　人事・総務グループ採用担当 TEL:03-3615-5412"
"(株)スズキ自販埼玉 ","311名（2016年3月1日）","11〜15名","recruit@jsai.suzuki-net.net",NO DATA,"〒331-0811埼玉県さいたま市北区吉野町2-222-10"
"丸紅グループ ","募集会社各社により異なる","若干名","recruit@marubeni-group.com",NO DATA,"丸紅グループ採用サイト事務局※採用選考は丸紅グループ各社個別に行います。詳細は各社HPをご覧ください。"
"九州テレ・コミュニケーションズ(株)【CSF ケーブルステーション福岡】 ","257名","6〜10名","infome@csf.ne.jp","092-587-1800","ケーブルステーション福岡　福岡県春日市昇町5丁目2番地担当:太田TEL:092-587-1800"
"(株)カナオリ ","74名","若干名","sanpei@kanaori.com","046-228-0339","〒243-0021 神奈川県厚木市岡田3088(株)カナオリ　採用担当　三瓶TEL:046-228-0339　"
"一般社団法人　メディホープかながわ ","139名（正職員80名）","6〜10名","yakugakusei@medi-hope.or.jp","045-624-8704","■一般社団法人メディホープかながわTEL:045-624-8704担当:平野"
"(株)キラックス ","220名 ※嘱託・パート含む。 ","若干名","h_harasawa@kiracs.co.jp","052-381-0233","〒455-0068名古屋市港区土古町4-1採用担当／原沢TEL　052-381-0233FAX　052-381-0290"
"(株)浜木綿 ","176名（パート・アルバイト899名）","1〜5名",NO DATA,"052-832-0005","(株)浜木綿〒466-0815愛知県名古屋市昭和区山手通3-13-1TEL／052-832-0005"
"日本事務処理サービス(株) ","28名（2016年1月現在・パートタイム社員除く）","1〜5名","info@nj-service.co.jp","052-218-5160","名古屋市中区錦一丁目１９番２５号名古屋第一ビル・アネックス６ＦTEL 052-218-5160採用担当：山下久雄"
"ノエビアグループ ","1,674名（2015年9月30日現在）","21〜25名","saiyo@n1.noevir.co.jp",NO DATA,"所在地：〒650-8521　兵庫県神戸市中央区港島中町6-13-1電話番号：078-303-5117ノエビア　採用担当"
"(株)モスストアカンパニー ","（正社員）350名　（パートタイマー）4,000名","11〜15名","メール：msc.recruit@mos.co.jp",NO DATA,"東京都品川区大崎2-1-1 ThinkPark Tower 3階 メール：msc.recruit@mos.co.jp担当：池田"
"キリンテクノシステム(株) ","156名（2016年2月1日現在）","若干名",NO DATA,"044-366-6801"," 〒210-0858 　神奈川県川崎市川崎区大川町10番10号キリンテクノシステム(株)本社／採用担当　高野宛TEL:044-366-6801"
"(株)テクノウエア ","36名","若干名","tw-recruit@em.t-ware.jp","03-5763-1141","TEL：03-5763-1141（総務人事担当）"
"(株)インフォファーム ","260名（2015年4月）","6〜10名","recruit@infofarm.co.jp ","058279-1881","(株)インフォファーム本社：管理本部　人事課 〒501-6123　岐阜市柳津町流通センター1丁目8番4号 TEL（058）279-1881 FAX（058）279-0397 採用担当：関谷／堀 "
"(株)モバイルコミュニケーションズ ","115名（2016年4月現在）","6〜10名",NO DATA,"03-5549-2852","(株)モバイルコミュニケーションズ【Mobile Communications Co.Ltd】〒107-0052　東京都港区赤坂7-10-6 赤坂今野ビル2FTEL：03-5549-2852新卒採用担当"
"(株)アクアライクシステムズ ","21名","6〜10名",NO DATA,"03-6256-8312","(株)アクアライクシステムズ　採用担当 TEL：03-6256-8312 "
"特定非営利活動法人バウム カウンセリングルーム ","83名","6〜10名","baum@krd.biglobe.ne.jp","052-521-2334","特定非営利活動法人バウム カウンセリングルーム〒451-0015　名古屋市西区香呑町6-45TEL:052-521-2334"
"(株)ハツタ山口 ","40名","若干名","tsutao@hatsuta.net","0834-25-1025","〒745-0801 山口県周南市久米1124番採用担当／蔦尾（つたお）TEL:0834-25-1025"
"(株)宮山技術研究所 ","35名（2014年4月現在）","若干名",NO DATA,NO DATA,"求人のお問合せは電話にてご連絡ください(株)宮山技術研究所総務部　野澤連絡先：048-666-8680"
"光が丘興産(株)  ",NO DATA,"若干名","hikari6@jcity-hikari.co.jp","03-5372-4611","〒179-0075東京都練馬区高松5-8-20　J.CITY17階管理部総務グループ人事採用担当TEL：03-5372-4611"
"ミサワホーム中国(株) ","548名（2015年3月31日　連結）","11〜15名",NO DATA,"086-245-3233","■ 企画管理部・総務人事課　 　採用担当〒700-0971　岡山市北区野田2丁目13番17号TEL:086-245-3233（直）　"
"(株)アルケ通信社 ","49名（2016年4月現在） ","1〜5名","saiyo@arche.co.jp",NO DATA,"株式会社アルケ通信社電話： 03-4588-0638"
"(株)東京芸夢【Twelve Agenda／Jolie Toujours】 ",NO DATA,"11〜15名","jinji@geimu.co.jp","03-3989-1600","〒171-0022東京都豊島区南池袋2丁目32番18号経営管理部人事課　TEL:03-3989-1600"
"奥地建産(株) ","145名","1〜5名","jinji@okuji.co.jp","06-6243-3700","〒541-0054　大阪市中央区南本町4-1-8　アルテビル南本町7Ｆ 総務部  採用担当 TEL：06-6243-3700 "
"(株)赤鹿建設 ","36名（2015年4月）","若干名","info-kensetsu@akashika.co.jp","079-297-0883079-296-2178","〒670-0083兵庫県姫路市辻井1丁目1番23号TEL：079-297-0883　 FAX：079-296-2178採用担当：酒井"
"B-by-C(株)【旧社名：(株)ミッショナリー】 ","83名","26〜30名","ms-saiyo.ev@missionary.jp","03-6226-2882","B-by-C(株)　人材開発部　新卒採用担当　佐野〒104-0061 東京都中央区銀座2-11-8 　デュープレックス銀座タワー2/11 10F 採用TEL:03-6226-2882本社TEL:03-3524-3600 "
"医療法人社団紺整会 船橋整形外科病院 ",NO DATA,"若干名","recruit@fff.or.jp","047-425-5585","医療法人社団紺整会　船橋整形外科病院人事部　梅田・大山TEL　047-425-5585FAX　047-425-6592"
"伸和コントロールズ(株) ","310名（2015年4月）","11〜15名","ｓａｉｙｏ＠ｓｈｉｎｗａ−ｃｏｎｔ．ｃｏｍ","044-986-1861","〒215-0025　神奈川県川崎市麻生区五力田2-8-4TEL : 044-986-1861採用担当宛"
"秋田基準寝具(株) ","320名","11〜15名","soumu@akitakijunshingu.co.jp","018-862-4525050-3386-5357","総務　佐藤TEL：018-862-4525（IP電話 050-3386-5357）　FAX：018-823-6484〒010-0975　秋田市八橋字イサノ6-1"
"ヒューマンリレーションネクスト(株) ","38名（2016年7月時点）","11〜15名","info@hr-next.co.jp","0335258990","〒101-0041住所：東京都千代田区神田須田町1−26−2　松浦ビル4階部署：人事部TEL：03−3525−8990"
"ブランシェス(株) ","631名（2016年1月時点）","16〜20名","career@branshes.co.jp",NO DATA,"大阪本社・ブランシェス(株) 採用担当者フリーダイヤル：0120-339-352"
"ネッツトヨタ東京(株) ","1,100名","16〜20名",NO DATA,NO DATA,"〒108-8515住所:港区芝浦4-8-3　トヨタアドミニスタ芝浦ビル部署:総務部　人事教育グループ"
"(株)ユーゴー【クリーニング専科・MIXMAX】 ","875名（2016年2月29日現在） ","6〜10名","saiyou@u-go.jp",NO DATA,"(株)ユーゴー〒311-3422　茨城県小美玉市中延1788※ご質問等は採用事務局宛メールにてお願いします「(株)ユーゴー新卒採用事務局」saiyou@u-go.jp "
"(株)福光組【Fリフォーム】 ","18名","若干名","hayashi@fukumitsugumi.jp","0763-52-10750763-52-1061","〒939-1610　富山県南砺市福光1411番地5TEL　0763-52-1075FAX　0763-52-1061株式会社福光組　営業部　林　聡人・稲垣　治"
"(株)ジャックス ","3,710名（2016年3月31日現在）","51〜100名","jinji@jaccscard.co.jp","03-5448-1310","〒150-8932東京都渋谷区恵比寿4-1-18　恵比寿ネオナート人事部　人材開発課TEL：03-5448-1310"
"社会福祉法人ゆずの木 ","238名","36〜40名","yuzu-saiyou@yzy.jp","03-6865-1211","〒151-0066　東京都渋谷区西原2丁目35番3号社会福祉法人　ゆずの木採用担当：児玉・大蔵TEL：03-6865-1211"
"社会福祉法人　県央福祉会 ","1,405名（2015年4月現在）","31〜35名","saiyou@tomoni.or.jp","046-200-2888","〒242-0021神奈川県大和市中央2-4-8 SKビル　1F社会福祉法人県央福祉会  法人事務局　人事部　　採用担当　池田　憲彦TEL:046-200-2888FAX:046-200-2884"
"ムラタ計測器サービス(株) ","125名（2015年12月）","若干名","H29saiyou@murata-s.co.jp","045-812-6411","〒245-0052　横浜市戸塚区秋葉町15番ムラタ計測器サービス(株)担当：石塚（丸山）　　TEL:045-812-6411"
"日本海ケーブルネットワーク(株) ","65名（男性38名・女性27名）","1〜5名","welcome@ncn-catv.ne.jp","0857-21-3202","◆日本海ケーブルネットワーク(株)　〒680-8688　鳥取県鳥取市富2丁目137番地　日本海新聞本社ビル1階　採用担当：総務部 山尾　TEL：0857-21-3202"
